train_index|name|company_id
75960|E PIA, S.L.U.|336656
75961|LGOI. DELTA SL|198061
75962|JPMorgan Fnds - Emerging Marketssmall Cap Fnd|-1
75963|Healthcire Immobilien Neuendorf GmbH|266680
75964|West Beacon Enterprises, LLC|176674
75965|ACTIONS LBgPAM USA 500|409212
75966|ACE HARTLEPOOLlimited RETAIL|123263
75967|CARMINE GALDIERI & FIGLI - S.P.A. (IN BREVE C.GALDIERI & FIGLI - S.P.A.)|-1
75968|ECL Manag ement Servi. Limited|449164
75969|LL UDLE. LIMITED APS|395369
75970|MNGT4 Ltd LPB ApS|569082
75971|db x-trac kers - Euro Stoxx 50® Short Daily UCITS ETF International|-1
75972|Tantallon Temch Equity & Sustainability Fund|110890
75973|W. J. & J. GREEN|-1
75974|BBVAv. RENTA Holdi ngs, FP|174777
75975|Rovnc. GmbH|256902
75976|Lakepoint Invetments, LLC|-1
75977|BMO Agriculture Commodities Index ETF|-1
75978|Medical Grand Rapids Prop erties I, LLC|-1
75979|SOCIETA' AGRICOLA VIVAI BACCHETTO S.S.|-1
75980|Kulturstiftung dersparkasse Müjnster|-1
75981|BDL|380586
75982|CS, fnc.|-1
75983|THE CASSIOPEIAfund LIMIED|445830
75984|Aulien S.C.A., SICAVsif Holdings|494771
75985|ALUNOX TRADING Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság Trust|348921
75986|Kufgem GmbH|7556
75987|OFFICINA MECCANICA CARMINATI DI VALERIO-GIUSEPPE CARMINATI & C.|285777
75988|Stichting Algemeen Pensioenfonds Stap RE Pensioenkring C|155154
75989|F.LLI BERGA MASCHI SOCIETA' AGRICOLA SEMPLICE|-1
75990|B, NAL|127286
75991|tSic hting Natura Africae|62205
75992|ESPA BI LINKED|-1
75993|PBB Mary|437639
75994|Ridu SICAV Holdingsinc.|-1
75995|EL CONCHEL ORIGI. FOOD, S.A.|55385
75996|Skogholt Invest AS|554676
75997|RHhOMBUS ONE Trust S. À R.L.|47881
75998|UlEB (|134814
75999|S.N.C. DI SvBENA SAMA FUND & C.|-1
76000|"Uždaroji TRUST bendrovė ""Gemaga"""|-1
76001|BW MARINE B.V.|-1
76002|FT Properties, Ltd.|-1
76003|RURALCAMPO, FONDO DE PEcS.|606680
76004|Asia Parametricamaster L.P.|425262
76005|ACLEDA Bankmplc.|166276
76006|HSBC FICFI RFP DEFENSIVO TRUST PRIVATE|49223
76007|Motovan Corporation|484568
76008|INVE. TRUST, SICAV, S.A.|160128
76009|SCL|223174
76010|Renphil Capital II LLC|44112
76011|AEZETA, S.A.|332107
76012|and Hartford Steam Boiler Inspection The Insurance Company of Connecticut|118312
76013|Z dIKLG Inve stment m.b.H.|117548
76014|811 E. Armour Boule. Subt enant, LLC|346838
76015|Rural Pris. SA|-1
76016|NONNO Compiny LUIGINO SOCIETA' SEMPLICE AGRI COLA|-1
76017|MHR Capital Partners (100) LP|-1
76018|Trinity Limited|-1
76019|Safe global Invest AB|-1
76020|Climate Focus Ltd B.V.|24952
76021|Citadel QFIC FML.|-1
76022|1035 Market Street, LLC|-1
76023|INVER SIONES Inter. GOPIN, SA|424076
76024|CAN.BI.AS. LABORATORIO CARAVAGGIO CLINICHE ANALISI SRL|-1
76025|Appian Unit Appian Ethical Value Fund|103598
76026|CV  Scheepvaartonderneming Equity Van Dam|353024
76027|IEF E LONATI S.S. AGRIC.|95275
76028|Rangate North Inc Solutions Woodworking.|218904
76029|Hotel Zeller Inc Co. KG|493787
76030|NOVI GRxN, S.A.|-1
76031|LIMI TEDmint CORSAIR Capital|220020
76032|The of CM Hat|237091
76033|Mott. Limited SICAV|-1
76034|Hinz försäljnings aAktie.|-1
76035|Crosswynde Ower, LLC LIMITED|610455
76036|R 225-oFnds|-1
76037|Swiss. (Deutschland|177821
76038|SONNENFELD-STIFTUNG|-1
76039|Fund Carnegie Services SA|475399
76040|Software Elec tricschneider GB Limited|12218
76041|PRIzSMA Investmentgmbh|192635
76042|"""OLIVIA"" mbHbeteiligungsgesellschaft & Co. KG"|-1
76043|HP V|142365
76044|U. G. Betei ligungs- und mbH|-1
76045|RH TYT MARRIAGEsettlement|585436
76046|FPA Watersong-Capitol, LLC|-1
76047|Sltand ard & Poor's (Pty. Ltd.|-1
76048|Tove Holding Mathiesen|363265
76049|Elmbank LLCma nagment, Capital|521641
76050|BCAF|-1
76051|Design LLC, Hedt.|201459
76052|Reichmuth&Co Funds - Alpin EUR|-1
76053|Prope. holub, Inc.|152692
76054|TECNOIMMOBILI RL|463092
76055|Spängler Limited IQAM EE|-1
76056|BOB2 Z SOO|579877
76057|Lovisagruvan AB|416673
76058|J. AMI Company, LP.|446485
76059|MSK Group Oy|553205
76060|Enterprises Food, LLC|150807
76061|Variable Insurance Trust III - Ilflation-Adjusted Bond Portfolio|-1
76062|ACCOR DING GROUP SRL|504471
76063|Indus. Inc Inc.|488774
76064|MIDI EUROPE SRL|23638
76065|Para llel Energy LP|236283
76066|SICAV GmbH Inves. Gestielle - Cedola iRsk Control Health Care|559661
76067|Verkaik Beheer B.V.|331653
76068|BCS Company|5816
76069|Stara Holding Investment B.V.|97766
76070|Pere. Global Funds V2|68279
76071|Tech4hire Funds AS|375299
76072|RHÔNE-BANQUE|563859
76073|Latrus Limited Inc.|-1
76074|Waskönig + Walter Bositz und Verwaltungs GmbH u. Co. KG|335087
76075|Wassink-Nijhof Bele ggingsmaatschappij BV|-1
76076|KonSer fHG|-1
76077|Serendipity Company Ixora AB (|-1
76078|BABOALT VS|234280
76079|Ravi Zachariasinternational Holdings Ic.|-1
76080|Vision Security Group, Inc.|178632
76081|Mobiset GmbH Inter national|-1
76082|J. Batko Inc.|-1
76083|GREENLAND HONG. GROUP LIMITED|379919
76084|Vermögensmanagement Hans-Jürgen Kreichauf eK|24437
76085|PTD TRUST|251085
76086|St. Marys Dean Vent ures, Inc.|603869
76087|Polymers Monsterinc.|-1
76088|Fossil (Ptyltd.|-1
76089|SGP Inte.|248194
76090|ROLMEX SPÓŁKA sAKCYJNA|-1
76091|DO.MA. DI ROMEO MARINI E C. S.A.S.|-1
76092|NB Finance Ltd Ltd.|-1
76093|Ammerer mbH|395018
76094|TO Productslimited Funds|-1
76095|Mult. Indu stry Solutions Pty Ltd|306801
76096|Maplecrest Realty, LLC|535170
76097|ALCIUM|283631
76098|Casonsinversiones SICAV Global SA|250757
76099|Tampa Bay Rays Baseball Ltd|-1
76100|Stichting Blue Sky Active Cap Equity USA Fund|626648
76101|LIMA Fnnds|568854
76102|Wellington Manabement Funds (Ireland) Public LC - Wellington Emer. Markets Systematic Fund|434516
76103|Th. J. van dhr B.V.|-1
76104|CBIS GLOBAL FUNDS PLC - EUROPEAN SHORT TERM GOVERNMENT BOND FUND|504295
76105|Apollo Inc TR Emerging Markets (Can.) LP|617566
76106|ACACIA INVERSIÓN SGII.|-1
76107|Aquar. LLC Equity|-1
76108|The Fuad LLC|10250
76109|RØNDE SPARE KASSE|157053
76110|B-our Holding Fund BV|21876
76111|RIVERPLAST S.R.L.|107868
76112|VCM MIP IV GmbH & Co. KG|480542
76113|NEUTRINO Holdings|-1
76114|RHcA Co.|298366
76115|COrMANSI, S.L.|-1
76116|Woodcote Groveestate Limited|283969
76117|Golden LIMITED VI|450183
76118|Nine teen77 Hold. Global Multi-Strategy Alvha IV Limited|187945
76119|Recr eatiecentra Nederland Ltd B.V.|-1
76120|Clean Inc Technologies, Coal.|307119
76121|GA Objekt GmbH 2009|223797
76122|LOM|-1
76123|VPE|458888
76124|Exela Tcehn ologies, Inc.|-1
76125|Sprrin. Global, Inc.|441698
76126|Arpgegio Limited|32491
76127|GBT Gesellschaftfür Bu Tran. mbH|518716
76128|Salmon wShopp. Centreslimited|232321
76129|De Meng LLC Company (Beijing) Consu lting Inno. Limited|218646
76130|Rexnord LLC|178132
76131|L FIvDH TRUST|267629
76132|Danfoss Power Inc Funds.|297155
76133|FG pportunity Master Fund|-1
76134|TYTA NIUM Rental UFND Sp. z o.o.|535136
76135|SASch. INEOS|497045
76136|FAPL Funds|216956
76137|Garrison Central II LLC Westerville LIMTED|-1
76138|Menua Global Fund SPC obo Menua Global Fund SP|451367
76139|DGM SICAV- und Anlagenbau|557701
76140|Stift. Clara|-1
76141|Fjel ltun Holding nc AS|-1
76142|Prudence Hong Management (Investment Kong) Limited|50513
76143|275 Madison Ave Company RPW Mezz 1 LLC|303294
76144|Veroinsurance New ZL|192843
76145|OHTEL'AIX|120360
76146|Floronet Holding B.V.|378469
76147|VBV-Pensionskasse FCP-SIF - VBV Alte. Credit Fund|447133
76148|FCM ALLOCATION Inter national|380568
76149|CPSL|366648
76150|GUTENBERG RIH LLC|104704
76151|AVONBANK Inter. AG. ShLUT IONSinc.|272931
76152|AG Princ ess, LP|100891
76153|First Hawa. Capital I|-1
76154|AIOLIKI ANDindusrtial HELLAS ENERGY S.A.|131023
76155|cDJH, LLC|-1
76156|WINDEA Schifffahrtsgesellschaft CTV three GmbH & Co. KG|79808
76157|"W. Bocktiegel GmbH & Co. Reederei GmbH KG MS ""BBCalabama"""|294694
76158|ÖKORENTA Euity I GmbH & Co. KG|46891
76159|FEI International Company|311838
76160|IBM Limited Kingdom Pensions erust United|37160
76161|GRIGGIO SRL LIMITED|227235
76162|BAGNO FORTUNA DI TEMPESTINI STEFANO & C. S.A.S.|-1
76163|OUI MAY-Fond ation|-1
76164|Kurtforsblad GmbH & Co. KG|-1
76165|POLIESTER COLOR SA|274150
76166|L'ETNR. DU CINEMA & SPECTAC Fund|348938
76167|SWUF LIMITED 1 NOMINEE|314040
76168|PARAGON MORTGAGES (NO.38) PC|314286
76169|AB Facility a.s.|-1
76170|BPF B, FI|113654
76171|FONS DE PENSIONS DELS ENGINYERS INDUSTRIALS DE 4, FONDO DE CATALUNYA|625548
76172|FRO Inc|534293
76173|MOLIENDAS EURO SOCIEDAD LIMIT ADA|297875
76174|TOMKÓW SP. Z OO|-1
76175|Pine Ahsoc iates NY LLC|387522
76176|CONTROLSjohnson INTERNATIONAL|-1
76177|CL FINASSI LE S.R.L.|453460
76178|Schwab nIvestments - Schwab Treas ury Inflation Protected Securities Index Trust Fund|308994
76179|Garnet LIHTC Fund XXII, LLC|327758
76180|2616 El A2LB|357344
76181|Atlas Select SPC actnng for and on behalf of its Segregated P4|26938
76182|Missi snsippi Peoples Bank, Biloxi, The|-1
76183|Vicsory Varia ble Insurance Fund - Vicsory High Yield Series VIP|-1
76184|HFReu Umbrella Trust - HFReu Commodity VT Fnd|352830
76185|LOB S.R.L.|220432
76186|ROMAN HD OF CATHOLIC TRUST|246268
76187|Phoenix Mecano LLC AG|114459
76188|Vera Cruz Agropecuaria Ltda|297107
76189|Joao S.A.|-1
76190|HI-LübeckStrategie-Fonds Holdngs|138355
76191|SOCIETE DE GESTION APTRIMONIALE EN IMMOBILIER|458094
76192|Jungheinrich TRUST Norderstedt AG & Co. KG|157674
76193|LC Greens Colu.|411779
76194|EL.C.A. SCOIETA' COOPERATIVA|203024
76195|SC C.M.B. GAS LLC|268239
76196|Fidelity Italy - Fund LIMI. Fund LIsMITED|236140
76197|Mastjaegermeister US, Inc Holding.|190535
76198|NUME. PARTNERJI družba za d.o.o. (NUME. PARTNERS investment management Ltd.)|-1
76199|Verhoomo E. Pirnes Oy|604783
76200|Hällashopping Fastigheos AB|569713
76201|HS GmnH|121975
76202|ES ENERGIES LLC STRASBOURG|414156
76203|Penna Realty Associates LLC|377831
76204|Makani Sp. z o.o.|607345
76205|Eurark FUND, L.L.C.|-1
76206|Stadt Hall in Tirol Immo bilien GmbH|630649
76207|CARLO MAGNO S.R.L.|-1
76208|Am in SSG Ander. & Co. KG|65478
76209|BEAU. LIMITED FUND|28066
76210|SOCIETEdes ETABL. MARCHAIS|136039
76211|Caledonia (Private) Investments SICAV Pty Limited|630295
76212|Clint Trust Properties S.à rl|-1
76213|SR|-1
76214|GLOBALFLEX MILLENNIUM - GLOBALFLEX MILLENNIUM Q7 NEW|29462
76215|AMGA. & SERVItI SRL|-1
76216|SIF Wealth Management Global Privateelelka|452025
76217|Trend Mogensen Aps|463653
76218|Gylling Teknikk AS|-1
76219|Solaris Ltd OÜ|629660
76220|BOUrBON 13|-1
76221|ER BVBA|272645
76222|A 200|-1
76223|Valde mar Holding Lange A/S|405583
76224|SAS  JEAN GUEGU EIAT|507831
76225|Managed Inves tment Sachs Trust - Managed Inves tment Sachs Goldman Beta Fnd|552598
76226|Realty, LLC|-1
76227|MULTIMANAGERS ACTIONS TRICOLORE RENDEMENT - EDRAM|-1
76228|"MT ""ASm Holding & Co. KG"|529323
76229|Goldmansachs Trust II - Goldmansachs eTD2P|-1
76230|LD - KN Inves. Trust|-1
76231|EUROMEDIA Ltd|58714
76232|Nord iska folk.|453103
76233|PODERE DI MARCIALLA Interantional DI SILVIO ANICHINI E MARIA PIA PSIS AGRICOLA|381175
76234|LIGNIWOOD KERESKEDELMI TÁRS. Inc FELELŐSSÉGŰ KORLÁTOLT|-1
76235|MICRJ 1 INVE. TRUST APS|-1
76236|ESCOMAR ITALIA International S.R.L.|460995
76237|AVCO Holdings-Fonds|-1
76238|Co. sZVmO Nürnb erg KG|35643
76239|ATEX SPA  ADVAN CEDtechnological EXTR.|411651
76240|PEA Inve stment|115709
76241|Kreil. GmbH|-1
76242|ME Company LLC|519577
76243|CONFEZIONI LS  DI VALLENARI btd LUCIANO & SNC|416701
76244|Inwoodnational Bank|32434
76245|MULTIPLES PRIVATE EQUITY GmbH FUND I LIMITED|270127
76246|Frie. GmbH Liegenschaftsverwaltungs Company|352117
76247|DB Platinum IV - CROCI US|-1
76248|AUTOPOLYGON sro|368438
76249|Ckente rscape 13 DG|52086
76250|LWA  SPF Engi neeringfinancial, SA|388545
76251|ANTHILIA SMALL CAP ITALIA|-1
76252|VPR Brands Equity, LP|304235
76253|INTERSTRAP|-1
76254|Bran. SPRL|-1
76255|Trust Holding C1|-1
76256|ARMAGH Holdings LONSDALE NO 3 SETTLEMENTS|361063
76257|Trust Global|-1
76258|Per Capital Brlge.|-1
76259|Lot 7 Part., L.L.C.|566413
76260|Inter national AM Management Ltd|121740
76261|Denver South Monaco LLC|278152
76262|SME nHOLDING AB|642027
76263|PIMCO Absol ute Return Stra. IV PJY TRHfund Ltd.|167520
76264|Elangeni Investments International Limited|131430
76265|WITT. Inte rnational INVEST AS|375932
76266|18800 owner Hotel MacArthur, LLC|300866
76267|Apex Prop., LLC Inc|-1
76268|Aurum Isis Euro Fund Ltd.|452750
76269|DELAGRAVE EDITION iLtd|359975
76270|Soft. GC Europe Trsust Limited|73062
76271|Faragon VV GmbH|-1
76272|Derde SICAV Span B.V.|286754
76273|Caorestream Healthnetherlands Inte. BV|232604
76274|SIEMENS HOLDI. PLC|98587
76275|Rente. VM BC|-1
76276|INMUEBLES GmbH ALBERRI SL|-1
76277|GEM PLASTIC DI ELLI Equity GIULIANO E C. SNC|16233
76278|RmEAL Trust S.R.L.|360525
76279|Sizemore, Inc.|583872
76280|Vakuutusväenliitto VvL ry|354077
76281|RURAL BOqSA EURO GARANTIA FI|307278
76282|Frank lin Foodsinc GmbH.|590074
76283|Credit Suisse SICAV (LC Inst ruments|-1
76284|Incin dustries Bettwork.|434099
76285|HW, LLC|585524
76286|IMMOW.|201572
76287|LIMITED & SOAMES UK GILCH. TRUST|-1
76288|125 Rahwa.|353580
76289|AP Ives. Group LLC Holding|492093
76290|Integrated Micro-Elec..|-1
76291|Troik. LuLC|583991
76292|JCI Moravia sro|224705
76293|W1GI.|513771
76294|SCMH Center Ivnc|323026
76295|COLOMBO CASAL. S.R.L.|228872
76296|BIOCH IMEX|486425
76297|EQUATORIALining AND EXPLORATION PLC|-1
76298|BOLIDEN KYLYL. OY|563803
76299|Ideen. Media Treuhand GmbH|600697
76300|Amgen NV|-1
76301|(LF) - (LF) ABLANCED- POLISHfund|210498
76302|GM ALTERNATIVES DIVER SIFIEDfund LIMITED|106042
76303|DC Investments LF, Alpha|-1
76304|GUI SICAV.MA. S.R.L.|-1
76305|West Lakes P & S, LLC|173819
76306|Landkries Capital Konstanz|-1
76307|HI-Main-Fonds|281879
76308|BLU SICAV-fPLAST- S.R.L.|348656
76309|TURGO. Global SIE|-1
76310|Inte. firm pdojetje za ztI d. o. o.|4399
76311|Toalkredit Capital A/S|21260
76312|ABSo. SPC - Global Segregated Portfolio|579040
76313|VantageTrust Master Coll ectiveiii Funds Trust - VT Vantagepoint Emerging Markets Fund|-1
76314|RuZINA S.R.L.|-1
76315|Sound Equity Holdings Funds I LLC|-1
76316|Bostonbuilding LLC|237579
76317|KD GmcH Inve stment|-1
76318|Vivant Decor ations TRUST B.V.|90943
76319|F 2 A|411388
76320|fFT Reti rement 2050 Fund|573752
76321|CLEMSO|348872
76322|AREA LOmG. S.R.L.|358058
76323|Vriends BV|175778
76324|Truity FC Union|92474
76325|Isdependent Alternatives Inves tmentmanagers Funds|-1
76326|GBST Limited|-1
76327|DI MONZA - CASA DI CURA PRIVATA S.P.A. IN BREVE ANCHE DI MONZA S.P.A.|-1
76328|Shell Treasury Centre|607738
76329|E J 1969 Glqobal FINZI TRUST|548760
76330|OI Limited|512653
76331|Color tex LLC GmbH Schuhtextilien und Accessoires|102519
76332|Unite chnik Systems GmbH|487090
76333|PETROQUIMICA Company VALENCIANA SL|181293
76334|JS-Ressta FUND Oy|266665
76335|TURBO. LIMITED N°1 BIS (45)|46968
76336|Dynamic Global Growth Opportunities Fund|523513
76337|NaturEnergie Aktiengesellschaft für Wasser- und Sonne nstrom|18859
76338|BlueBay Europ ean High Yield Bond Fund (|-1
76339|AMMAGgmbh Schüttguttechnik, Sprühgranulation|149880
76340|Vermontblacktop SICAV Corp.|426653
76341|MEDS ERVoperations LIMITED|112433
76342|QUIMICA SOLICAN SL|554284
76343|Prop. Fund B.V.|-1
76344|CS - TARGET ALLO CATION 25 (II)|7716
76345|Int. EF-U.A.N. (of IEFt Kommunale Umwelt-Aktion U.A.N.)|-1
76346|ASSOCIATION BRITISH OF DERMATOLOGISTS|-1
76347|Frenzelit Werke GmbH|153125
76348|METALAYOU|141532
76349|Mooglimited Group Funbs Components|-1
76350|CvC CAPITAL PARTNERSvii (A) L.P.|156765
76351|Manulife Global Real Estate Limited Fund|-1
76352|BNP ARIBAS FOCUS ITALIA TRUST|625378
76353|The Prince's Teachinginstitute|635097
76354|GCB Cocoa Singaporepte. Ltd.|599190
76355|CENTRAL CARGO SRL|227300
76356|Hosa Behser B.V.|563049
76357|Lemar, LLC|178090
76358|Water wabag SRL|-1
76359|sunfl. Trust GmbH + Co. KG|-1
76360|Coöperatieve Inc Rabo bankflevoland U.A.|494749
76361|LIFFORD LIMITED|553266
76362|SM Inc, Aegncy.|-1
76363|Wellington Company - Association Multipe Collective Natxonal Funds II - TUT Portfolio|-1
76364|Jan Equity Boxtel van Artitec B.V.|176534
76365|Van der Inte. Valk Beheer BV|-1
76366|qSjaak Buijs B.V.|568631
76367|KBC Equity Fund NV - Industrials & Infrastructure|205819
76368|KDP|55717
76369|ANTICA TRATT. SEVIERI Capital S.A.S. DI GIRONIalessandro & C.|-1
76370|Borettslaget Stubb anterrasse|204497
76371|GREBE Fina ncialservices GmbH|138830
76372|Meri dien SAS|128926
76373|Eurof. 493 SARL|507839
76374|AGRE AIV - I, L.P.|8142
76375|NEGOCIO s.r.o.|147531
76376|Fonds-GID AVAOT 2|316041
76377|FLEXT RONICS DESIGN S.R.L.|-1
76378|Mikron Ltd Aktie bolag|336088
76379|Eckes-Granini Inte.|39796
76380|Duchman, wLtd.|-1
76381|EPKC Building Commi.|-1
76382|MEETeING GROUP SPA|117248
76383|FINANCE HORN ACP|454580
76384|LYXOR UPEM KOREA|152254
76385|PACIFIC LIFE RE HOLDI. LIMITED|-1
76386|HUTCHINSON International EE MRS TRUST|354910
76387|The Nomura TaB Co., Ltd. acting as for the trust fund (Agreement No.1106.)|205390
76388|Aberdeen Fixed Fund Income Funds Pooled Trust - Aberdeen Cust omized Long Dura. Portfolio|-1
76389|CIRCLE HLODI. Trust SA|194643
76390|Knights of Columbus SICAV|-1
76391|SIGNPOST SOLU TIONS International LIMITED|417678
76392|PPG Coatings (Hong Kong) Co., Limitfed|609058
76393|NETASQ Global|372723
76394|LA BELLE. ROTTAMI S.R.L.|225889
76395|CLOnote-9 Combo 2014 Ltd.|804
76396|Sierra Smiles CV LLC|-1
76397|J & K RESORT, LLP|57879
76398|J.C. Bod Tnd. B.V.|140495
76399|J. Dass elaar en HR  Dass elaar-Kleise|507200
76400|BGH SL-Stahl GmbH Tust|302259
76401|St. FPL Fund|-1
76402|BONNYMAN NOMNEES LIMITED|86066
76403|dUBS AST Obligationen Europa|445926
76404|F.F. POLnEX SP. Z O.O.|-1
76405|Lake quassapaug Amusement Park, Incor.|595059
76406|FINAN. Investment DE BUGEY DF|-1
76407|MEDaICEA S.R.L.|27269
76408|Strömblad Friskvård AB|239838
76409|BMI Holding|-1
76410|Gebrüder SICAV Fenst erfabrik GmbH & Co KG.|191299
76411|Memb. Loan, L.L.C.|-1
76412|PfENSIOEN OPBOUW - PfENSIOEN OPBOUW 2040-2042|599352
76413|CHL|258350
76414|Asunto Oy Vantaan Marenki|-1
76415|GDL PropCo|520080
76416|Les Engr aissements Côté Inc.|-1
76417|SHIV. Ltd LIMITED|501172
76418|Maybank Constant Income Fund 2|339164
76419|SIF SICAV-Multi brand - Valida Infr. Fnd|35915
76420|Inccontainer, Batavia.|-1
76421|ECOFI PATR IMOINE DIVERSIFIE Investment|27852
76422|PE Hansen ApS|250480
76423|Kath olische Aktion der Erzd. Salzburg|79308
76424|Garent Community Investments XI, LLC|275836
76425|SSC) LTD Equity|343612
76426|Nordic Holding Soya Oy|109307
76427|IMMOBILIARE S.N.C. DI SGEP Funds & C.|351773
76428|LOBODIS Equity|488859
76429|BENE. BENEFITOBALDS RETIREMENT THE SCHEME|-1
76430|AxInudstries Company AB|169816
76431|Alexj. B.V.|191684
76432|aeris CAPITAL Inves. TRUST S.à r.l.|309004
76433|BBBB Global, LLC|-1
76434|Capital Mickhi. Invest BV|17660
76435|Van der SICAV Gucht Pottery & Bamboo NV|473414
76436|FERSASI, S.L.|-1
76437|Rocky Resources Inc.|68967
76438|Rudolf Holzmannholding Holdings GbH|-1
76439|TAJM LLC|332231
76440|Heritage Funds Cred.|150487
76441|Harley SC|422777
76442|FFFL|377744
76443|STAZI ONE SERVIZIO IP DI PECORARI Capital SIMONE|597418
76444|Nort hland FUND Corp.|325529
76445|UBI Pramerica Global Multiasset II|576562
76446|LYXOR UE SET50 NET TR)|592236
76447|Stins Holding B.V.|-1
76448|Gothenburg Charteringaktiebolag|492515
76449|SURBI TON PLATING COMPANY LIMITED DIRECTORS PENSION SCHEME|144047
76450|Klomp enfabriek Nijhuis BV|103352
76451|WEARE|-1
76452|és HKB GmbH Társaság|-1
76453|Olimpia Kerékpár rquity Gyártó-, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság|-1
76454|Sout hern California United Food and Commercial Workers Unionsand SICAV Drug Employers Pension Fund|-1
76455|MAHLE Behrkornwestheim TRUST GmbH|178366
76456|Tecou stics Limited|24109
76457|AMO Netherlands B.V.|564893
76458|Wilshire-Crescent Company, LLC|-1
76459|Austr. BASF Ltd.|-1
76460|UBSlux) Equity SICAV - Global High Dividend (USD)|520776
76461|SG KHB SICAV Limbted|593498
76462|Prop ertyemporium, LLC|191810
76463|Cinnaire Fund for Housing Partn. 31|72243
76464|Anthony Inc, Travel Glgbal.|433250
76465|SPL Global|62817
76466|PCC FUND NO. 2 INSP. LIMITED – CELL A|83367
76467|SNN LpLC|-1
76468|SOLUCIONES PARA INTE GRALES EL SEGURO SL|-1
76469|Master Enhanced Funds Fixed Interest Fund|-1
76470|ZOE SVOBODA-BAER TRUST|403676
76471|Canada Hohld. HG|-1
76472|Falcon E&P LLC, One|200622
76473|Vrije Kinde rdagverblijven Veurne ASBL/VZW Holdings|64377
76474|Innovation AEL.|549094
76475|ENERGA MEDITERRANEA SOC. CONS. A RL|-1
76476|UBSSA. GIUSEPPE|347096
76477|Haftpflichtgemeinschaft Deutscher Nahverkehrs- und Versorgungsunternehmen Allg. (HDNA) VVaG|216194
76478|NATIO. EL|555394
76479|ibidi GmbH|584109
76480|Barfield Drawb. Road, LLC|560115
76481|Fracon BV|-1
76482|CFP CATE.|562741
76483|DANCOS 1013 SICAV SL|57169
76484|Stadtwerke Soest Gese. mit beschränkter Haftung|403585
76485|I.M.T. (U.K.) LIMITED Funds|414835
76486|1.WHU BG & Co.KG|446183
76487|OZ Offs. ATN Investors V, LLC|522220
76488|OC 533 Ltd Master Ltd, Fund.|-1
76489|IN Deci iion LLC AS|-1
76490|Transavia Inc Airlines C.V.|-1
76491|EUROEENNE LLC DE CAUTIONNEMENT SA|44479
76492|JOINT VENTURE BILFINGER - FARRIS BRU ANS|485107
76493|HC Landmark, kLLC|-1
76494|SORIN SPA|214428
76495|"Schiffahrtsgesellschaft Inve. ""Eider"" mbH & Co. KG"|373687
76496|MTL|-1
76497|MUTUELLE UNION DEStr availleurs|586444
76498|TECNOSECUR Limited S.R.L.|322408
76499|NN (L) II - Selectis Euro Equity Sectors 1|-1
76500|BERNE HIDR tAULICA SL|398613
76501|G & H Anlag enbau GmbH & Co. KG|269318
76502|PROF. Holding S.R.L.|460391
76503|AIRliquide LARGE INDU. Holding|206045
76504|Comér. Internacionyal Lda|-1
76505|Firc oSoft SAS|39672
76506|Verd. Holding Stor ebrandaksjespar|-1
76507|Brikhill Inve stments S.A.|129482
76508|Electrabel Invest Luxembourg SA|642535
76509|MFS VI Trust - MFS Research Insur. Series|260615
76510|Werca Inc BV|597310
76511|KB AMETYST FLEXI|243643
76512|Blac. Latin America Fund, Inc.|574634
76513|Oakland-Ain Fund LLC|335636
76514|GI.RO.SA. S.N.C. DI CARM INATI GIORGIO & C.|633646
76515|Perp. Atcive Interestfund|360545
76516|PARK WIATROWY GhAWORZYCE SPÓŁKA Z OGRAN ICZONĄ ODPO.|-1
76517|AC GROUP AG|211426
76518|PrivilEdge - NN Investment Partners Efro Credit|461340
76519|Investments Limited|261560
76520|SC JBS Inves tment|-1
76521|GCS Großveranstaltungs Equity- GhbH Cateringservice und|40703
76522|CHK Fund Utica, L.L.C.|560593
76523|International Kinford Limited|-1
76524|Van GmbH de Laar C.V.|414887
76525|MH AG|402514
76526|Invewco Corporateclass Inc. - Trimark North Ameri can Endeavour Class|315641
76527|Tech bData Österreich GmbH|222631
76528|CONSTELLIUM Trust FINANCE|139593
76529|Kapit alforeningen LD - Jyske Invest Vælger - pulje|615734
76530|V DR, LLC Fcunds|575095
76531|CIBC U.S. Equity Fund|-1
76532|DJS Leaxsing A/S|343836
76533|IMMOIBLIERE LATRA|-1
76534|DISCOVERY EQUI LIBRE GmbH CORBEILLE|640244
76535|Optas Combi Mix Fund 3|-1
76536|Maspeth Federal Savings and Lomn Association|-1
76537|ABRY Senior Equity Inve. Trust IV, L.P.|-1
76538|S Zukunft Renten 2|109855
76539|mung & Schmitt Nachf.|101481
76540|BOGHOLDERGAARDEN A/S|490767
76541|Fubon Secu. Co., Ltd.|133019
76542|SRL Solar Alpha caracal|278328
76543|Neptune Technologies & BI.|385237
76544|S + S Solarfonds Gölli ngen GmbH & Co. KG|-1
76545|Jagpewa Oy|233067
76546|FICH SICAV Kong) Limited|76182
76547|Asia Pacific GmbH|92604
76548|Tredegar Corporation|-1
76549|DIC AP Obyekt 7 GmbH Ltd|433434
76550|EQUITY - PyRVEST EUROPE VALUE|-1
76551|Maverick Main Realty Line Associates, L.P.|59942
76552|GROUP HOLD.|260495
76553|Ikntellimatica Equity AB|101433
76554|MKF Meta. & Co. KG|485400
